Data;Hora;Moeda;Qtd;Tipo;Status
2023-11-20;11:00:54;USDT;1245,0;SAÍDA;Para Carteira Externa
2023-11-21;18:09:42;TIA;987,0084;SAÍDA;Para Carteira Externa
2023-11-21;18:17:42;USDC;20056,0;SAÍDA;Para Carteira Externa
2023-11-22;13:22:56;BTC;0,5;ENTRADA;Origem Externa
2023-11-22;13:42:44;USDT;4060,389596;SAÍDA;Para Carteira Externa
2023-11-22;15:42:42;IMX;3017,095;SAÍDA;Para Carteira Externa
2023-11-22;15:58:40;AVAX;250,008;SAÍDA;Para Carteira Externa
2023-11-22;16:00:40;AVAX;250,55941;SAÍDA;Para Carteira Externa
2023-11-30;21:39:24;USDC;11009,0;ENTRADA;Origem Externa
2023-11-30;22:11:06;BTC;0,03594219;ENTRADA;Origem Externa
2023-11-30;22:23:40;AVAX;343,42804;SAÍDA;Para Carteira Externa
2023-12-01;17:20:42;USDC;5006,0;SAÍDA;Para Carteira Externa
2023-12-02;13:24:04;USDC;2005,0;ENTRADA;Origem Externa
2023-12-02;13:31:40;USDC;2005,0;SAÍDA;Para Carteira Externa
2023-12-04;11:21:16;BTC;0,5;ENTRADA;Origem Externa
2023-12-04;12:05:40;USDC;20752,0;SAÍDA;Para Carteira Externa
2023-12-06;10:11:52;NEAR;1200,0;ENTRADA;Origem Externa
2023-12-06;10:40:36;RNDR;1000,0;ENTRADA;Origem Externa
2023-12-06;10:43:48;IMX;2000,0;ENTRADA;Origem Externa
2023-12-08;11:44:40;ADA;461,2383;SAÍDA;Para Carteira Externa
2023-12-08;18:08:40;ADA;447,552;SAÍDA;Para Carteira Externa
2023-12-09;00:49:10;AVAX;95,0;ENTRADA;Origem Externa
2023-12-09;11:43:22;AVAX;50,0;ENTRADA;Origem Externa
2023-12-12;10:19:44;AVAX;100,0;ENTRADA;Origem Externa
2023-12-12;11:51:36;TIA;7,96;ENTRADA;Origem Externa
2023-12-13;14:27:24;SOL;100,0;ENTRADA;Origem Externa
2023-12-14;12:14:34;USDT;104,0;ENTRADA;Origem Externa
2023-12-14;12:22:32;TIA;18,0;ENTRADA;Origem Externa
2023-12-15;18:35:40;NTRN;5,97;SAÍDA;Para Carteira Externa
2023-12-15;19:02:40;NTRN;4040,0024;SAÍDA;Para Carteira Externa
2023-12-15;21:57:44;USDT;862,0;SAÍDA;Para Carteira Externa
2023-12-15;22:21:42;ETH;0,0044;SAÍDA;Para Carteira Externa
2023-12-17;17:15:32;USDC;450,0;ENTRADA;Origem Externa
2023-12-17;17:39:40;INJ;14,985;SAÍDA;Para Carteira Externa
2023-12-19;13:05:42;ETH;0,5367627;SAÍDA;Para Carteira Externa
2023-12-20;10:14:36;USDT;1239,319899;ENTRADA;Origem Externa
2023-12-20;22:39:32;ETH;0,4;ENTRADA;Origem Externa
2023-12-21;04:40:44;USDT;3901,0;SAÍDA;Para Carteira Externa
2023-12-22;23:38:34;USDT;2264,553006;ENTRADA;Origem Externa
2023-12-22;23:54:40;OSMO;68,931;SAÍDA;Para Carteira Externa
2023-12-23;01:46:40;NTRN;959,0417;SAÍDA;Para Carteira Externa
2023-12-24;13:03:04;AVAX;100,0;ENTRADA;Origem Externa
2023-12-24;13:30:30;TIA;6,5;ENTRADA;Origem Externa
2023-12-24;14:38:30;TIA;494,0;ENTRADA;Origem Externa
2023-12-26;13:03:06;NEAR;1241,0;ENTRADA;Origem Externa
2024-01-02;13:29:48;NEAR;10,0;ENTRADA;Origem Externa
2024-01-02;13:34:26;NEAR;3764,98936224;ENTRADA;Origem Externa
2024-01-19;17:43:44;OSMO;5,06;SAÍDA;Para Carteira Externa
2024-01-19;17:54:40;OSMO;1265,668;SAÍDA;Para Carteira Externa
2024-01-19;20:14:42;OSMO;2472,525;SAÍDA;Para Carteira Externa
2024-01-29;18:49:40;USDT;1000,19;SAÍDA;Para Carteira Externa
2024-01-31;13:39:40;BNB;0,04897819;SAÍDA;Para Carteira Externa
2024-02-07;14:39:36;DYM;385,0;ENTRADA;Origem Externa
2024-02-07;14:50:44;DYM;181,86570976;ENTRADA;Origem Externa
2024-02-07;15:00:32;DYM;1000,0;ENTRADA;Origem Externa
2024-02-07;16:12:42;USDT;4386,19;SAÍDA;Para Carteira Externa
2024-02-08;11:14:42;SEI;5,0;SAÍDA;Para Carteira Externa
2024-02-08;12:27:42;SEI;1,8;ENTRADA;Origem Externa
2024-02-08;12:50:48;SEI;2,0;ENTRADA;Origem Externa
2024-02-08;12:57:42;SEI;5001,0;SAÍDA;Para Carteira Externa
2024-02-10;21:38:44;SOL;1,19;ENTRADA;Origem Externa
2024-02-10;21:45:42;SOL;1,19;SAÍDA;Para Carteira Externa
2024-02-12;22:43:42;USDT;751,0;SAÍDA;Para Carteira Externa
2024-02-12;23:30:44;USDT;6001,0;SAÍDA;Para Carteira Externa
2024-02-14;19:52:22;USDT;1415,47944;ENTRADA;Origem Externa
2024-02-14;20:02:24;USDT;430,089054;ENTRADA;Origem Externa
2024-02-14;20:23:42;OSMO;369,68838;SAÍDA;Para Carteira Externa
2024-02-14;20:36:40;ADA;886,113;SAÍDA;Para Carteira Externa
2024-02-16;20:12:42;SUI;653,0;SAÍDA;Para Carteira Externa
2024-02-20;12:10:46;ALT;804,0;ENTRADA;Origem Externa
2024-02-25;12:27:34;USDT;388,56;ENTRADA;Origem Externa
2024-02-26;16:18:48;XRP;70,0;ENTRADA;Origem Externa
2024-02-26;16:24:46;XRP;10010,174016;ENTRADA;Origem Externa
2024-02-26;16:45:42;SOL;15,984;SAÍDA;Para Carteira Externa
2024-02-29;16:43:20;USDC;2562,349876;ENTRADA;Origem Externa
2024-02-29;17:04:42;USDC;2562,349876;SAÍDA;Para Carteira Externa
2024-03-02;15:50:18;ADA;10000,0;ENTRADA;Origem Externa
2024-03-07;14:46:24;USDC;1443,761042;ENTRADA;Origem Externa
2024-03-07;15:03:42;USDC;1443,761042;SAÍDA;Para Carteira Externa
2024-03-08;14:45:20;KDA;10,0;ENTRADA;Origem Externa
2024-03-08;14:49:16;KDA;532,0;ENTRADA;Origem Externa
2024-03-08;14:59:16;KDA;457,53233859;ENTRADA;Origem Externa
2024-03-08;15:50:50;USDC;1454,679985;ENTRADA;Origem Externa
2024-03-08;16:12:42;USDC;1454,679985;SAÍDA;Para Carteira Externa
2024-03-11;12:08:44;USDT;1200,22;SAÍDA;Para Carteira Externa
2024-03-12;11:33:42;ETH;0,0014985;SAÍDA;Para Carteira Externa
2024-03-18;11:28:46;SOL;50,0;ENTRADA;Origem Externa
2024-03-18;12:09:40;NEAR;270,05;SAÍDA;Para Carteira Externa
2024-03-18;12:16:42;NEAR;2501,5769;SAÍDA;Para Carteira Externa
2024-03-20;15:26:02;ADA;20050,813987;ENTRADA;Origem Externa
2024-03-20;16:29:40;NEAR;423,05;SAÍDA;Para Carteira Externa
2024-03-20;16:34:42;NEAR;1000,525;SAÍDA;Para Carteira Externa
2024-03-20;18:55:44;USDC;6000,0;ENTRADA;Origem Externa
2024-03-23;12:54:20;USDC;102,119183;ENTRADA;Origem Externa
2024-03-23;13:01:42;USDT;102,00508;SAÍDA;Para Carteira Externa
2024-03-23;17:40:16;USDC;15000,0;ENTRADA;Origem Externa
2024-04-04;12:52:40;USDT;110,19;SAÍDA;Para Carteira Externa
2024-04-05;15:12:40;USDT;110,19;SAÍDA;Para Carteira Externa
2024-04-05;21:20:40;ETH;0,003;SAÍDA;Para Carteira Externa
2024-04-05;21:23:40;USDC;101,6;SAÍDA;Para Carteira Externa
2024-04-06;10:38:06;ADA;10000,0;ENTRADA;Origem Externa
2024-04-06;10:46:42;NEAR;800,199;SAÍDA;Para Carteira Externa
2024-04-09;11:57:42;USDT;100,33;SAÍDA;Para Carteira Externa
2024-04-09;13:22:08;USDC;101,1;ENTRADA;Origem Externa
2024-04-09;16:45:16;ETH;0,00277759;ENTRADA;Origem Externa
2024-04-11;12:36:08;ADA;3570,0;ENTRADA;Origem Externa
2024-04-11;12:42:40;ETH;0,58757549;SAÍDA;Para Carteira Externa
2024-04-12;16:38:20;TAO;5,995;ENTRADA;Origem Externa
2024-04-12;21:19:42;USDC;5801,0;SAÍDA;Para Carteira Externa
2024-04-12;22:36:42;NEAR;999,1184;SAÍDA;Para Carteira Externa
2024-04-13;11:42:08;ADA;10030,0;ENTRADA;Origem Externa
2024-04-13;11:43:42;NEAR;999,0022;SAÍDA;Para Carteira Externa
2024-04-13;23:26:40;USDT;1098,30629659;SAÍDA;Para Carteira Externa
2024-04-14;17:11:36;ETH;0,01;ENTRADA;Origem Externa
2024-04-14;17:29:36;ETH;4,9;ENTRADA;Origem Externa
2024-04-14;18:01:40;NEAR;3580,416;SAÍDA;Para Carteira Externa
2024-04-16;12:19:42;USDT;43,0;SAÍDA;Para Carteira Externa
2024-04-17;17:06:44;SUI;7439,728;SAÍDA;Para Carteira Externa
2024-04-18;16:34:40;ICP;10,0003;SAÍDA;Para Carteira Externa
2024-04-18;16:36:40;ICP;1000,99556;SAÍDA;Para Carteira Externa
2024-04-19;11:58:42;NEAR;500,5734;SAÍDA;Para Carteira Externa
2024-04-19;12:16:22;USDC;5521,272043;ENTRADA;Origem Externa
2024-04-19;12:20:44;USDC;354,44085;ENTRADA;Origem Externa
2024-04-21;19:57:36;USDT;214,95465266;ENTRADA;Origem Externa
2024-04-21;23:06:40;NEAR;485,0677;SAÍDA;Para Carteira Externa
2024-04-29;11:44:12;DYM;1,0;ENTRADA;Origem Externa
2024-04-29;11:45:36;DYM;30,0;ENTRADA;Origem Externa
2024-04-29;11:50:24;TIA;31,0;ENTRADA;Origem Externa
2024-04-29;12:00:28;TIA;31,0;ENTRADA;Origem Externa
2024-04-29;12:05:36;DYM;15,6;ENTRADA;Origem Externa
2024-04-29;12:12:18;USDC;241,0;ENTRADA;Origem Externa
2024-04-29;13:49:16;USDC;425,293494;ENTRADA;Origem Externa
2024-04-30;23:50:14;ALT;1000,0;ENTRADA;Origem Externa
2024-05-01;10:31:42;OSMO;500,496276;ENTRADA;Origem Externa
2024-05-01;12:07:08;USDT;502,1644;ENTRADA;Origem Externa
2024-05-01;14:35:16;KDA;100,0;ENTRADA;Origem Externa
2024-05-01;14:41:12;KDA;1900,0;ENTRADA;Origem Externa
2024-05-01;14:48:40;SOL;9,7902;SAÍDA;Para Carteira Externa
2024-05-01;19:19:34;USDT;408,589327;ENTRADA;Origem Externa
2024-05-02;09:42:06;ADA;1900,0;ENTRADA;Origem Externa
2024-05-02;10:05:12;USDT;1639,628765;ENTRADA;Origem Externa
2024-05-02;10:28:40;USDT;6229,0;SAÍDA;Para Carteira Externa
2024-05-02;21:26:12;INJ;3,929;ENTRADA;Origem Externa
2024-05-03;13:47:08;ETH;0,143;ENTRADA;Origem Externa
2024-05-03;18:44:44;USDT;11,0;SAÍDA;Para Carteira Externa
2024-05-03;19:50:44;USDT;8,0;ENTRADA;Origem Externa
2024-05-07;07:55:44;TIA;31,0;ENTRADA;Origem Externa
2024-05-20;08:43:44;SUI;11,0;SAÍDA;Para Carteira Externa
2024-05-20;08:45:42;SUI;2223,8452;SAÍDA;Para Carteira Externa
2024-05-20;19:52:12;INJ;15,85640033;ENTRADA;Origem Externa
2024-05-22;16:05:42;NEAR;400,609025;SAÍDA;Para Carteira Externa
2024-05-25;11:36:08;USDT;1478,679102;ENTRADA;Origem Externa
2024-05-25;12:08:12;KDA;2000,499906;ENTRADA;Origem Externa
2024-05-25;13:15:34;USDT;1167,088183;ENTRADA;Origem Externa
2024-05-25;13:27:40;NEAR;545,46765;SAÍDA;Para Carteira Externa
2024-05-31;10:16:44;TIA;9,5;ENTRADA;Origem Externa
2024-05-31;10:19:10;DYM;8,7;ENTRADA;Origem Externa
2024-05-31;10:20:42;SAGA;4,0;ENTRADA;Origem Externa
2024-05-31;11:19:44;TIA;9,5;ENTRADA;Origem Externa
2024-05-31;11:41:08;USDT;520,0047;ENTRADA;Origem Externa
2024-05-31;11:48:40;USDT;3425,00750664;SAÍDA;Para Carteira Externa
2024-06-10;12:23:18;TIA;12,65;ENTRADA;Origem Externa
2024-06-14;11:08:36;USDC;10040,0;ENTRADA;Origem Externa
2024-06-16;21:35:12;BNB;15,32;ENTRADA;Origem Externa
2024-06-16;21:41:40;NEAR;2499,90352;SAÍDA;Para Carteira Externa
2024-06-21;16:15:44;SAGA;1,5;ENTRADA;Origem Externa
2024-06-21;16:19:16;SAGA;249,997901;ENTRADA;Origem Externa
2024-06-21;16:31:12;DYM;0,6;ENTRADA;Origem Externa
2024-06-21;16:33:12;DYM;4,04;ENTRADA;Origem Externa
2024-06-21;16:54:12;DYM;500,0;ENTRADA;Origem Externa
2024-06-21;16:56:46;TIA;6,0;ENTRADA;Origem Externa
2024-06-21;17:14:20;TIA;266,0;ENTRADA;Origem Externa
2024-06-21;18:15:24;TAO;10,0;ENTRADA;Origem Externa
2024-06-21;18:23:16;NTRN;5005,466061;ENTRADA;Origem Externa
2024-06-21;18:25:20;SEI;5001,039617;ENTRADA;Origem Externa
2024-06-23;16:35:40;FLUX;1510,73;ENTRADA;Origem Externa
2024-06-23;17:46:22;USDC;248,0;ENTRADA;Origem Externa
2024-06-23;17:48:08;ADA;2674,390344;ENTRADA;Origem Externa
2024-06-23;17:56:10;BNB;0,03953077;ENTRADA;Origem Externa
2024-06-23;18:00:54;ETH;0,0092693;ENTRADA;Origem Externa
2024-06-23;18:43:42;SUI;5001,0462775;SAÍDA;Para Carteira Externa
2024-06-23;22:35:40;WIF;1364,0;SAÍDA;Para Carteira Externa
2024-06-24;07:46:16;ICP;1010,99516;ENTRADA;Origem Externa
2024-06-24;07:57:40;NEAR;3526,5666525;SAÍDA;Para Carteira Externa
2024-06-24;10:52:20;TIA;241,0;ENTRADA;Origem Externa
2024-06-24;13:36:42;NEAR;92,8;SAÍDA;Para Carteira Externa
2024-07-06;11:30:40;OSMO;1080,0;ENTRADA;Origem Externa
2024-07-13;10:47:08;ATOM;53,00241;ENTRADA;Origem Externa
2024-07-15;19:10:16;DYM;10,0;ENTRADA;Origem Externa
2024-07-15;19:13:08;DYM;990,34243625;ENTRADA;Origem Externa
2024-07-15;19:18:40;SAGA;250,159791;ENTRADA;Origem Externa
2024-08-03;11:41:40;USDT;12886,01352033;SAÍDA;Para Carteira Externa
2024-08-03;16:13:12;PYR;1000,870127;ENTRADA;Origem Externa
2024-08-03;16:32:42;USDC;2696,0;SAÍDA;Para Carteira Externa
2024-08-08;19:33:36;DYM;6,0;ENTRADA;Origem Externa
2024-08-08;19:34:36;DYM;500,75000834;ENTRADA;Origem Externa
2024-08-09;11:56:18;LINK;501,098;ENTRADA;Origem Externa
2024-08-09;15:06:42;WIF;3217,59994;SAÍDA;Para Carteira Externa
2024-08-10;15:39:20;USDC;10412,007075;ENTRADA;Origem Externa
2024-08-10;17:18:40;TIA;999,007645;SAÍDA;Para Carteira Externa
2024-08-10;23:35:42;WIF;910,13455;SAÍDA;Para Carteira Externa
2024-08-11;23:49:42;SOL;7,033312;SAÍDA;Para Carteira Externa
2024-08-13;11:23:20;USDC;7800,0;ENTRADA;Origem Externa
2024-08-13;11:33:42;SUI;5000,544965;SAÍDA;Para Carteira Externa
2024-08-13;11:47:42;TIA;880,96229;SAÍDA;Para Carteira Externa
2024-09-06;10:08:16;ETH;10,02136742;ENTRADA;Origem Externa
2024-09-09;10:02:16;USDC;14160,361333;ENTRADA;Origem Externa
2024-09-15;08:27:40;USDT;11200,69774148;SAÍDA;Para Carteira Externa
2024-09-24;12:09:20;TAO;20,04975008;ENTRADA;Origem Externa
2024-09-25;11:29:42;USDT;873,48373391;SAÍDA;Para Carteira Externa
2024-10-08;11:19:42;USDT;81,237278;SAÍDA;Para Carteira Externa
2024-10-08;11:55:36;EIGEN;168,01383702;ENTRADA;Origem Externa
2024-10-08;11:59:36;ETH;1,0;ENTRADA;Origem Externa
2024-10-08;12:10:42;SOL;20,979;SAÍDA;Para Carteira Externa
2024-10-10;10:36:42;XRP;9,999988;ENTRADA;Origem Externa
2024-10-10;10:40:26;ETH;0,00551321;ENTRADA;Origem Externa
2024-10-10;10:57:36;BNB;0,3;ENTRADA;Origem Externa
2024-10-10;10:58:36;USDT;132,34614968;ENTRADA;Origem Externa
2024-10-10;12:04:42;SOL;2,294;SAÍDA;Para Carteira Externa
2024-10-10;12:33:36;ETH;0,1;ENTRADA;Origem Externa
2024-10-10;12:43:42;SOL;1,715;SAÍDA;Para Carteira Externa
2024-10-12;14:03:20;USDC;10043,946288;ENTRADA;Origem Externa
2024-10-12;14:47:42;RENDER;2004,0;ENTRADA;Origem Externa
2024-10-12;14:51:40;TIA;1927,0;ENTRADA;Origem Externa
2024-10-12;21:31:16;ETH;1,0;ENTRADA;Origem Externa
2024-10-13;10:42:42;SUI;227,06;SAÍDA;Para Carteira Externa
2024-10-16;10:05:42;SOL;13,424;SAÍDA;Para Carteira Externa
2024-11-05;12:52:36;ETH;1,0;ENTRADA;Origem Externa
2024-11-05;13:07:42;USDT;2445,06094;SAÍDA;Para Carteira Externa
2024-11-10;08:03:20;SUI;2,0;ENTRADA;Origem Externa
2024-11-10;08:07:20;SUI;17810,0;ENTRADA;Origem Externa
2024-11-10;08:13:20;SUI;2265,0;ENTRADA;Origem Externa
2024-11-10;13:30:28;BNB;1,036;ENTRADA;Origem Externa
2024-11-10;13:50:28;TIA;8,33;ENTRADA;Origem Externa
2024-11-10;13:52:42;TIA;8,14;ENTRADA;Origem Externa
2024-11-12;10:22:42;SUI;2,06;SAÍDA;Para Carteira Externa
2024-11-12;10:24:44;SUI;20000,7537;SAÍDA;Para Carteira Externa
2024-11-12;11:19:20;SOL;146,16;ENTRADA;Origem Externa
2024-11-14;09:57:20;NEAR;718,0;ENTRADA;Origem Externa
2024-11-14;10:21:36;ETH;1,10690356;ENTRADA;Origem Externa
2024-11-15;14:01:44;SOL;45,01;SAÍDA;Para Carteira Externa
2024-11-19;09:52:44;WIF;4445,0;ENTRADA;Origem Externa
2024-11-19;10:11:36;IMX;6010,35609;ENTRADA;Origem Externa
2024-11-19;10:17:12;BEAMX;301065,30276897;ENTRADA;Origem Externa
2024-11-19;11:29:42;SUI;2000,06;SAÍDA;Para Carteira Externa
2024-11-19;11:33:42;SUI;8000,06;SAÍDA;Para Carteira Externa
2024-11-20;01:46:12;ETH;10,01051571;ENTRADA;Origem Externa
2024-11-21;07:06:44;SOL;21,01;SAÍDA;Para Carteira Externa
2024-11-21;18:28:12;ETH;0,021;ENTRADA;Origem Externa
2024-11-21;18:33:12;BNB;0,03167654;ENTRADA;Origem Externa
2024-11-21;21:26:14;ETH;0,0016;ENTRADA;Origem Externa
2024-11-21;21:28:36;ETH;0,00127;ENTRADA;Origem Externa
2024-11-21;22:15:44;ETH;0,002;ENTRADA;Origem Externa
2024-11-22;13:38:38;ETH;0,0066;ENTRADA;Origem Externa
2024-11-22;13:55:44;SUI;10000,8613;SAÍDA;Para Carteira Externa
2024-11-22;16:16:34;ETH;0,00252622;ENTRADA;Origem Externa
2024-11-23;12:50:44;SOL;6,4;SAÍDA;Para Carteira Externa
2024-11-24;08:28:40;SOL;7,808;SAÍDA;Para Carteira Externa
2024-11-24;14:48:42;SUI;3100,0;SAÍDA;Para Carteira Externa
2024-11-25;00:00:32;NEAR;53,0;ENTRADA;Origem Externa
2024-11-27;19:27:14;SOL;26,0;ENTRADA;Origem Externa
2024-11-27;19:34:14;SOL;25,5;ENTRADA;Origem Externa
2024-11-28;09:44:16;BTC;0,50090539;ENTRADA;Origem Externa
2024-11-28;09:58:36;BTC;0,5346503;ENTRADA;Origem Externa
2024-11-28;12:24:44;SUI;7000,0;SAÍDA;Para Carteira Externa
2024-11-28;14:14:42;ETH;0,95;SAÍDA;Para Carteira Externa
2024-11-28;18:12:36;WIF;635,828181;ENTRADA;Origem Externa
2024-11-29;01:19:40;ETH;1,0;SAÍDA;Para Carteira Externa
2024-12-02;13:39:12;NEAR;33,19;ENTRADA;Origem Externa
2024-12-02;22:37:40;USDT;5050,0;SAÍDA;Para Carteira Externa
2024-12-03;08:50:38;ETH;0,29;ENTRADA;Origem Externa
2024-12-03;08:57:40;ETH;0,295;SAÍDA;Para Carteira Externa
2024-12-03;22:23:42;ENA;2230,0;SAÍDA;Para Carteira Externa
2024-12-04;12:23:40;ENA;6900,0;SAÍDA;Para Carteira Externa
2024-12-06;11:19:34;ACX;10007,73842306;ENTRADA;Origem Externa
2024-12-06;17:34:42;USDT;24899,9;SAÍDA;Para Carteira Externa
2024-12-11;11:43:42;USDT;5750,0;SAÍDA;Para Carteira Externa
2024-12-11;12:07:12;SOL;68,6;ENTRADA;Origem Externa
2024-12-12;08:45:42;USDT;10000,0;SAÍDA;Para Carteira Externa
2024-12-12;13:26:42;USDT;5000,0;SAÍDA;Para Carteira Externa
2024-12-14;13:17:40;USDT;8690,0;SAÍDA;Para Carteira Externa
2024-12-14;23:48:40;USDT;7610,0;SAÍDA;Para Carteira Externa
2024-12-15;16:24:32;SOL;100,0;ENTRADA;Origem Externa
2024-12-15;16:30:42;USDT;19506,0;SAÍDA;Para Carteira Externa
2024-12-19;14:51:42;USDT;4500,0;SAÍDA;Para Carteira Externa
2024-12-20;12:01:44;USDT;10520,99;SAÍDA;Para Carteira Externa
2024-12-20;20:14:12;SOL;1,5;ENTRADA;Origem Externa
2024-12-26;18:54:12;SOL;5,0;ENTRADA;Origem Externa
2024-12-26;19:21:12;NEAR;113,0;ENTRADA;Origem Externa
2024-12-30;21:06:44;USDT;4772,68;SAÍDA;Para Carteira Externa
2025-02-03;17:20:16;AVAX;250,0;ENTRADA;Origem Externa
2025-02-05;12:49:32;SOL;20,0;ENTRADA;Origem Externa
2025-02-05;12:59:42;USDT;4105,0;SAÍDA;Para Carteira Externa
2025-02-07;15:07:32;SOL;4,0;ENTRADA;Origem Externa
2025-02-07;15:09:10;NEAR;244,0;ENTRADA;Origem Externa
2025-02-07;15:14:42;USDT;1624,2;SAÍDA;Para Carteira Externa
2025-02-08;14:56:32;TIA;25,14;ENTRADA;Origem Externa
2025-02-08;15:04:10;TIA;25,15;ENTRADA;Origem Externa
2025-02-10;18:43:32;AVAX;249,3;ENTRADA;Origem Externa
2025-02-10;18:48:40;AVAX;249,3;SAÍDA;Para Carteira Externa
2025-03-11;14:18:16;SOL;16,3;ENTRADA;Origem Externa
2025-03-12;12:27:32;SOL;501,0;ENTRADA;Origem Externa
2025-03-15;11:54:42;USDT;5500,0;SAÍDA;Para Carteira Externa
2025-03-19;16:58:16;USDT;8017,99294014;ENTRADA;Origem Externa
2025-03-25;19:27:16;USDT;9993,922723;ENTRADA;Origem Externa
2025-03-25;19:45:48;USDT;5001,0;SAÍDA;Para Carteira Externa
2025-04-01;19:28:32;SOL;9,0;ENTRADA;Origem Externa
2025-04-01;19:39:12;USDT;8700,0;ENTRADA;Origem Externa
2025-04-03;11:30:50;USDT;3091,61622809;ENTRADA;Origem Externa
2025-04-03;11:48:32;AVAX;250,10083;ENTRADA;Origem Externa
2025-04-03;13:05:18;OSMO;4776,730198;ENTRADA;Origem Externa
2025-04-05;18:24:14;NEAR;287,5;ENTRADA;Origem Externa
2025-04-05;18:24:32;NEAR;0,0001;ENTRADA;Origem Externa
2025-04-06;12:33:12;NEAR;10000,0;ENTRADA;Origem Externa
2025-04-06;12:33:32;NEAR;0,0001;ENTRADA;Origem Externa
2025-04-06;12:47:32;AVAX;250,297;ENTRADA;Origem Externa
2025-04-06;12:58:12;AVAX;250,54941;ENTRADA;Origem Externa
2025-04-09;22:42:08;WIF;10003,0;SAÍDA;Para Carteira Externa
2025-04-10;09:49:12;NEAR;0,0001;ENTRADA;Origem Externa
2025-04-10;09:49:14;NEAR;10012,0;ENTRADA;Origem Externa
2025-04-20;12:32:16;USDT;1024,941734;ENTRADA;Origem Externa
2025-04-20;12:41:20;USDT;3048,337448;ENTRADA;Origem Externa
2025-04-20;12:41:20;USDT;0,015;ENTRADA;Origem Externa
2025-04-22;22:44:34;SUI;20000,0;ENTRADA;Origem Externa
2025-04-23;05:04:34;SUI;20000,0;ENTRADA;Origem Externa
2025-04-23;17:51:36;BNB;0,02;SAÍDA;Para Carteira Externa
2025-04-23;17:54:24;USDT;1593,94225511;ENTRADA;Origem Externa
2025-04-24;12:34:16;TIA;999,998133;ENTRADA;Origem Externa
2025-04-24;12:41:36;TIA;999,998134;ENTRADA;Origem Externa
2025-04-25;09:46:18;USDT;3931,00554836;ENTRADA;Origem Externa
2025-05-01;10:13:08;SUI;10000,0;SAÍDA;Para Carteira Externa
2025-05-01;19:05:20;SOL;8,42;ENTRADA;Origem Externa
2025-05-04;12:42:32;BTC;1,00012;SAÍDA;Para Carteira Externa
2025-05-06;23:46:32;USDT;2510,0;SAÍDA;Para Carteira Externa
2025-05-12;16:41:34;SUI;10000,0;SAÍDA;Para Carteira Externa
2025-05-12;16:56:08;SUI;9544,06;SAÍDA;Para Carteira Externa
2025-05-12;17:20:26;ENA;9223,37657276;ENTRADA;Origem Externa
2025-05-12;17:37:12;ENA;920,19698396;ENTRADA;Origem Externa
2025-05-12;18:27:32;USDT;9100,0;SAÍDA;Para Carteira Externa
2025-05-15;10:59:32;SUI;10000,64;SAÍDA;Para Carteira Externa
2025-05-15;11:38:16;BTC;0,5;ENTRADA;Origem Externa
2025-05-17;12:42:16;BTC;0,50006892;ENTRADA;Origem Externa
2025-05-23;10:06:16;SOL;8,0;ENTRADA;Origem Externa
2025-05-28;12:08:40;BNB;5,33;ENTRADA;Origem Externa
2025-05-28;12:43:08;GUN;51,89;SAÍDA;Para Carteira Externa
2025-05-28;12:56:14;GUN;50,0;ENTRADA;Origem Externa
2025-05-28;13:04:32;GUN;60100,11;SAÍDA;Para Carteira Externa
2025-05-30;12:52:16;SOL;3,5;ENTRADA;Origem Externa
2025-05-30;12:57:08;USDT;2154,48607178;SAÍDA;Para Carteira Externa
2025-05-30;13:56:12;WLD;100,1;SAÍDA;Para Carteira Externa
2025-05-30;14:00:40;WLD;50,00922301;ENTRADA;Origem Externa
2025-05-30;14:04:36;WLD;9950,2;SAÍDA;Para Carteira Externa
2025-05-31;16:26:40;USDT;1000,0;SAÍDA;Para Carteira Externa
2025-05-31;17:09:36;USDT;1000,0;SAÍDA;Para Carteira Externa
2025-06-07;10:37:24;USDT;3,0134;ENTRADA;Origem Externa
2025-06-07;10:45:14;USDT;8000,0;SAÍDA;Para Carteira Externa
2025-06-10;14:35:10;USDT;10000,0;SAÍDA;Para Carteira Externa
2025-06-21;16:10:40;WIF;10000,0;ENTRADA;Origem Externa
2025-06-22;22:27:32;SUI;11,0;ENTRADA;Origem Externa
2025-06-22;22:30:28;SUI;9989,0;ENTRADA;Origem Externa
2025-06-24;13:48:24;USDT;8540,67852546;ENTRADA;Origem Externa
2025-06-24;14:01:32;SUI;10000,0;ENTRADA;Origem Externa
2025-06-27;17:33:32;SOL;10,0;ENTRADA;Origem Externa
2025-06-29;11:17:40;BNB;0,01870524;ENTRADA;Origem Externa
2025-06-29;11:46:14;BNB;0,01796;ENTRADA;Origem Externa
2025-07-01;12:06:46;USDT;10000,0;SAÍDA;Para Carteira Externa
2025-07-01;12:14:22;USDT;9999,9;ENTRADA;Origem Externa
2025-07-01;12:19:32;USDT;11000,0;SAÍDA;Para Carteira Externa
2025-07-01;13:12:32;USDT;9000,0;SAÍDA;Para Carteira Externa
2025-07-02;09:33:34;USDT;10000,0;SAÍDA;Para Carteira Externa
2025-07-12;11:30:26;USDT;999,8;ENTRADA;Origem Externa
2025-07-13;09:14:08;USDT;3000,0;SAÍDA;Para Carteira Externa
2025-07-13;12:50:10;USDT;3000,0;SAÍDA;Para Carteira Externa
2025-07-13;21:50:36;USDT;7000,0;SAÍDA;Para Carteira Externa
